,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s
2555,338,7.0,1,14,1,13,10,9,9.0,1,6,327.0,0,0.75,0,29.0,2.0,15.0,10.0,20.0,20.0,20.0,15.0,0,8.0,8.0,8.0,8.0,8.0,3.0,8.0,3.0,2.0,27.0,Urban Planning,5.0,"Rizvi College of Architecture, Bombay University",,,6.0,1.0,1.0,"Bombay, India",,-1.0,1.0,4.0,2.0,Real Estate Consulting,7.0,4.0,2.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,4.0,10.0,10.0,7.0,7.0,5.0,10.0,2.0,,10.0,20.0,25.0,20.0,20.0,5.0,25.0,5.0,20.0,25.0,10.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,10.0,7.0,9.0,9.0,7.0,9.0,1,8.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,0.0,4.0,,,,,,,,,,,
2556,338,7.0,1,14,1,13,10,2,2.0,4,7,328.0,0,0.65,0,30.0,2.0,22.0,12.0,30.0,25.0,10.0,1.0,0,5.0,7.0,7.0,5.0,10.0,5.0,5.0,5.0,2.0,27.0,Urban Planning,5.0,"Rizvi College of Architecture, Bombay University",,,6.0,1.0,1.0,"Bombay, India",,-1.0,1.0,4.0,2.0,Real Estate Consulting,7.0,4.0,2.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,4.0,10.0,10.0,7.0,7.0,5.0,10.0,2.0,,10.0,20.0,25.0,20.0,20.0,5.0,25.0,5.0,20.0,25.0,10.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,10.0,7.0,9.0,9.0,7.0,9.0,1,8.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0,0.0,4.0,,,,,,,,,,,
2557,338,7.0,1,14,1,13,10,10,10.0,2,8,329.0,0,0.72,0,29.0,2.0,15.0,22.0,22.0,16.0,15.0,10.0,0,3.0,7.0,8.0,6.0,8.0,2.0,4.0,2.0,2.0,27.0,Urban Planning,5.0,"Rizvi College of Architecture, Bombay University",,,6.0,1.0,1.0,"Bombay, India",,-1.0,1.0,4.0,2.0,Real Estate Consulting,7.0,4.0,2.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,4.0,10.0,10.0,7.0,7.0,5.0,10.0,2.0,,10.0,20.0,25.0,20.0,20.0,5.0,25.0,5.0,20.0,25.0,10.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,10.0,7.0,9.0,9.0,7.0,9.0,1,6.0,8.0,7.0,6.0,7.0,6.0,7.0,6.0,0.0,4.0,,,,,,,,,,,
2558,338,7.0,1,14,1,13,10,7,7.0,9,9,330.0,0,-0.35,0,22.0,4.0,15.0,25.0,15.0,20.0,10.0,15.0,0,4.0,9.0,8.0,6.0,8.0,2.0,5.0,9.0,2.0,27.0,Urban Planning,5.0,"Rizvi College of Architecture, Bombay University",,,6.0,1.0,1.0,"Bombay, India",,-1.0,1.0,4.0,2.0,Real Estate Consulting,7.0,4.0,2.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,4.0,10.0,10.0,7.0,7.0,5.0,10.0,2.0,,10.0,20.0,25.0,20.0,20.0,5.0,25.0,5.0,20.0,25.0,10.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,10.0,7.0,9.0,9.0,7.0,9.0,1,7.0,7.0,8.0,7.0,9.0,6.0,7.0,5.0,0.0,4.0,,,,,,,,,,,
2559,338,7.0,1,14,1,13,10,8,8.0,10,10,331.0,0,0.43,0,34.0,2.0,15.0,15.0,10.0,25.0,10.0,25.0,0,4.0,8.0,7.0,4.0,7.0,3.0,3.0,2.0,2.0,27.0,Urban Planning,5.0,"Rizvi College of Architecture, Bombay University",,,6.0,1.0,1.0,"Bombay, India",,-1.0,1.0,4.0,2.0,Real Estate Consulting,7.0,4.0,2.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,4.0,10.0,10.0,7.0,7.0,5.0,10.0,2.0,,10.0,20.0,25.0,20.0,20.0,5.0,25.0,5.0,20.0,25.0,10.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,10.0,7.0,9.0,9.0,7.0,9.0,1,6.0,5.0,7.0,5.0,7.0,6.0,6.0,5.0,0.0,4.0,,,,,,,,,,,
2560,339,8.0,1,16,1,13,10,1,1.0,1,1,322.0,1,,0,34.0,4.0,2.0,60.0,15.0,8.0,5.0,10.0,1,10.0,,10.0,10.0,8.0,10.0,10.0,5.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,0.0,3.0,,,,,,,,,,,
2561,339,8.0,1,16,1,13,10,5,5.0,5,2,323.0,1,,0,25.0,4.0,10.0,20.0,20.0,20.0,10.0,20.0,1,7.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.0,9.0,8.0,6.0,8.0,5.0,8.0,7.0,0.0,3.0,,,,,,,,,,,
2562,339,8.0,1,16,1,13,10,4,4.0,4,3,324.0,0,,0,23.0,2.0,40.0,10.0,15.0,20.0,10.0,5.0,1,3.0,7.0,9.0,6.0,7.0,9.0,7.0,8.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.0,6.0,7.0,9.0,7.0,7.0,9.0,6.0,0.0,3.0,,,,,,,,,,,
2563,339,8.0,1,16,1,13,10,6,6.0,6,4,325.0,1,,0,30.0,3.0,10.0,20.0,20.0,10.0,10.0,30.0,1,7.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.0,8.0,7.0,9.0,6.0,6.0,8.0,8.0,0.0,3.0,,,,,,,,,,,
2564,339,8.0,1,16,1,13,10,3,3.0,3,5,326.0,0,,0,36.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,1,9.0,10.0,8.0,10.0,9.0,5.0,8.0,9.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.0,8.0,6.0,5.0,6.0,3.0,4.0,9.0,0.0,3.0,,,,,,,,,,,
2565,339,8.0,1,16,1,13,10,9,9.0,9,6,327.0,0,,0,29.0,2.0,15.0,10.0,20.0,20.0,20.0,15.0,0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,3.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.0,9.0,9.0,9.0,8.0,10.0,9.0,8.0,0.0,3.0,,,,,,,,,,,
2566,339,8.0,1,16,1,13,10,2,2.0,2,7,328.0,1,,0,30.0,2.0,22.0,12.0,30.0,25.0,10.0,1.0,1,9.0,8.0,8.0,8.0,8.0,4.0,7.0,6.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.0,9.0,8.0,8.0,6.0,7.0,8.0,9.0,0.0,3.0,,,,,,,,,,,
2567,339,8.0,1,16,1,13,10,10,10.0,10,8,329.0,0,,0,29.0,2.0,15.0,22.0,22.0,16.0,15.0,10.0,0,5.0,6.0,7.0,6.0,7.0,,5.0,3.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.0,9.0,8.0,6.0,6.0,9.0,7.0,9.0,0.0,3.0,,,,,,,,,,,
2568,339,8.0,1,16,1,13,10,7,7.0,7,9,330.0,0,,0,22.0,4.0,15.0,25.0,15.0,20.0,10.0,15.0,0,5.0,7.0,6.0,6.0,7.0,5.0,6.0,8.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.0,9.0,9.0,8.0,8.0,7.0,6.0,7.0,0.0,3.0,,,,,,,,,,,
2569,339,8.0,1,16,1,13,10,8,8.0,8,10,331.0,0,,0,34.0,2.0,15.0,15.0,10.0,25.0,10.0,25.0,1,7.0,7.0,7.0,8.0,6.0,5.0,8.0,7.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.0,6.0,5.0,3.0,4.0,4.0,4.0,6.0,0.0,3.0,,,,,,,,,,,
2570,340,9.0,1,18,1,13,10,1,1.0,9,1,322.0,0,,0,34.0,4.0,2.0,60.0,15.0,8.0,5.0,10.0,1,8.0,,10.0,8.0,,10.0,8.0,5.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,7.0,8.0,5.0,6.0,5.0,5.0,4.0,0.0,1.0,,,,,,,,,,,
2571,340,9.0,1,18,1,13,10,5,5.0,3,2,323.0,0,,0,25.0,4.0,10.0,20.0,20.0,20.0,10.0,20.0,0,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.0,8.0,7.0,4.0,5.0,4.0,5.0,4.0,0.0,1.0,,,,,,,,,,,
2572,340,9.0,1,18,1,13,10,4,4.0,2,3,324.0,1,,0,23.0,2.0,40.0,10.0,15.0,20.0,10.0,5.0,1,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.0,8.0,8.0,10.0,7.0,9.0,8.0,7.0,0.0,1.0,,,,,,,,,,,
2573,340,9.0,1,18,1,13,10,6,6.0,4,4,325.0,0,,0,30.0,3.0,10.0,20.0,20.0,10.0,10.0,30.0,1,7.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.0,5.0,6.0,8.0,10.0,5.0,7.0,5.0,0.0,1.0,,,,,,,,,,,
2574,340,9.0,1,18,1,13,10,3,3.0,1,5,326.0,0,,0,36.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,1,8.0,10.0,9.0,8.0,8.0,5.0,8.0,6.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.0,8.0,6.0,5.0,5.0,7.0,5.0,5.0,0.0,1.0,,,,,,,,,,,
2575,340,9.0,1,18,1,13,10,9,9.0,7,6,327.0,0,,0,29.0,2.0,15.0,10.0,20.0,20.0,20.0,15.0,0,8.0,3.0,7.0,6.0,7.0,3.0,5.0,1.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.0,5.0,6.0,9.0,7.0,4.0,6.0,5.0,0.0,1.0,,,,,,,,,,,
2576,340,9.0,1,18,1,13,10,2,2.0,10,7,328.0,0,,0,30.0,2.0,22.0,12.0,30.0,25.0,10.0,1.0,1,6.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.0,6.0,7.0,7.0,6.0,4.0,5.0,4.0,0.0,1.0,,,,,,,,,,,
2577,340,9.0,1,18,1,13,10,10,10.0,8,8,329.0,0,,0,29.0,2.0,15.0,22.0,22.0,16.0,15.0,10.0,0,8.0,3.0,7.0,6.0,,2.0,5.0,1.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,8.0,7.0,4.0,5.0,4.0,5.0,4.0,0.0,1.0,,,,,,,,,,,
2578,340,9.0,1,18,1,13,10,7,7.0,5,9,330.0,0,,0,22.0,4.0,15.0,25.0,15.0,20.0,10.0,15.0,1,9.0,8.0,8.0,7.0,8.0,6.0,7.0,9.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.0,8.0,8.0,8.0,6.0,7.0,6.0,5.0,0.0,1.0,,,,,,,,,,,
2579,340,9.0,1,18,1,13,10,8,8.0,6,10,331.0,0,,0,34.0,2.0,15.0,15.0,10.0,25.0,10.0,25.0,1,8.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,8.0,6.0,5.0,6.0,4.0,5.0,4.0,0.0,1.0,,,,,,,,,,,
2580,341,1.0,0,1,2,14,18,5,5.0,2,1,361.0,0,0.71,0,34.0,2.0,30.0,20.0,30.0,5.0,5.0,10.0,0,7.0,8.0,9.0,7.0,7.0,1.0,7.0,5.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,0,4.0,3.0,6.0,3.0,6.0,1.0,5.0,4.0,0.0,10.0,,,,,,,,,,,
2581,341,1.0,0,1,2,14,18,5,5.0,14,2,362.0,0,0.49,0,30.0,2.0,20.51,14.53,24.79,17.09,5.98,17.09,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,0,6.0,4.0,6.0,8.0,8.0,8.0,5.0,6.0,0.0,10.0,,,,,,,,,,,
2582,341,1.0,0,1,2,14,18,5,5.0,11,3,363.0,0,0.21,1,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,1,6.0,7.0,7.0,6.0,5.0,5.0,7.0,6.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,0,4.0,10.0,8.0,8.0,8.0,4.0,6.0,8.0,0.0,10.0,,,,,,,,,,,
2583,341,1.0,0,1,2,14,18,5,5.0,13,4,364.0,0,-0.21,0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,1,8.0,9.0,8.0,9.0,8.0,8.0,8.0,6.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,0,6.0,10.0,8.0,8.0,8.0,4.0,6.0,8.0,0.0,10.0,,,,,,,,,,,
2584,341,1.0,0,1,2,14,18,5,5.0,9,5,365.0,0,0.45,0,30.0,2.0,31.58,10.53,15.79,21.05,10.53,10.53,1,6.0,7.0,7.0,8.0,6.0,8.0,8.0,5.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,0,7.0,7.0,8.0,7.0,10.0,6.0,6.0,4.0,0.0,10.0,,,,,,,,,,,
2585,341,1.0,0,1,2,14,18,5,5.0,12,6,366.0,1,0.55,0,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,1,9.0,8.0,8.0,8.0,7.0,9.0,9.0,8.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,1,8.0,8.0,10.0,8.0,10.0,10.0,8.0,8.0,0.0,10.0,,,,,,,,,,,
2586,341,1.0,0,1,2,14,18,5,5.0,5,7,367.0,0,-0.16,0,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,1,6.0,10.0,10.0,9.0,8.0,7.0,8.0,8.0,0.0,10.0,,,,,,,,,,,
2587,341,1.0,0,1,2,14,18,5,5.0,3,8,368.0,1,0.56,0,24.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,1,8.0,7.0,8.0,8.0,7.0,8.0,7.0,6.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,1,2.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,0.0,10.0,,,,,,,,,,,
2588,341,1.0,0,1,2,14,18,5,5.0,7,9,369.0,0,0.57,0,25.0,2.0,17.0,18.0,28.0,27.0,5.0,5.0,0,,,,,,,,,,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,0,,,,,,,,,,10.0,,,,,,,,,,,
2589,341,1.0,0,1,2,14,18,5,5.0,1,10,370.0,0,-0.14,0,28.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,0,6.0,9.0,7.0,7.0,5.0,3.0,5.0,4.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,2.0,0.0,10.0,,,,,,,,,,,
2590,341,1.0,0,1,2,14,18,5,5.0,4,11,371.0,1,-0.23,0,27.0,2.0,40.0,0.0,10.0,50.0,0.0,0.0,1,8.0,7.0,7.0,7.0,4.0,5.0,8.0,10.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,1,6.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,0.0,10.0,,,,,,,,,,,
2591,341,1.0,0,1,2,14,18,5,5.0,17,12,372.0,0,0.0,0,27.0,2.0,30.0,15.0,15.0,20.0,5.0,15.0,0,,,,,,,,,,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,0,,,,,,,,,,10.0,,,,,,,,,,,
2592,341,1.0,0,1,2,14,18,5,5.0,18,13,373.0,0,-0.13,0,29.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,0.0,10.0,,,,,,,,,,,
2593,341,1.0,0,1,2,14,18,5,5.0,10,14,374.0,0,-0.15,1,30.0,4.0,50.0,10.0,10.0,10.0,5.0,15.0,0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,0,6.0,10.0,9.0,8.0,8.0,6.0,8.0,8.0,0.0,10.0,,,,,,,,,,,
2594,341,1.0,0,1,2,14,18,5,5.0,6,15,375.0,0,-0.13,0,27.0,2.0,30.0,20.0,15.0,15.0,8.0,12.0,0,4.0,7.0,7.0,7.0,5.0,3.0,5.0,6.0,2.0,23.0,Political Science,13.0,Barnard College,"1,330.00","24,036.00",4.0,3.0,10.0,New Jersey,"8,816",-1.0,1.0,6.0,1.0,undecided,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,,20.0,20.0,20.0,20.0,20.0,0.0,20.0,10.0,20.0,20.0,0.0,40.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,6.0,1,10.0,9.0,9.0,8.0,7.0,6.0,7.0,7.0,0.0,10.0,,,,,,,,,,,
